GasCost;Avg-assignments;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-identifier-length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-identifier-length;Max-indentation-length;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-occurrences-single-character;Max-occurrences-single-identifier
0,01622478;0,195121951;0,146341463;0,085365854;0,024390244;0,268292683;6,083838384;0;6,248484848;0,146341463;31,46893939;0;0,975609756;0,170731707;0,073170732;1,048780488;0,219512195;6,719512195;12;8;12;66;80;14;31;5
0,02436162;0,202830189;0,202830189;0,04245283;0,028301887;0,183962264;7,566397308;0,070754717;7,619217933;0,099056604;28,86450805;0,023584906;0,938679245;0,283018868;0,136792453;0,933962264;0,283018868;4,448113208;19;20;21;90;199;60;72;9
0,00139824;0,048780488;0,097560976;0,097560976;0,365853659;0,195121951;1,567460317;0,024390244;6,308333333;0,195121951;23,84791667;0;0,56097561;0,097560976;0,12195122;0,829268293;0;1,634146341;6;12;8;71;23;4;17;3
0,0068533;0,041666667;0,208333333;0;0,208333333;0,0625;6,784848485;0;5,733333333;0,145833333;29,9;0;0,4375;0,083333333;0,020833333;0,75;0,208333333;0,6875;17;8;7;80;21;4;17;4
0,01561158;0,067567568;0,054054054;0,121621622;0,364864865;0,094594595;6,579545455;0;6,501515152;0,067567568;44,21041667;0;0,756756757;0,108108108;0,162162162;0,486486486;0,121621622;6,040540541;14;8;5;111;56;8;43;5
0,00326008;0;0,0625;0;0,0625;0,0625;7,333333333;0;6;0,125;53,5;0;0,1875;0,125;0,0625;0,5;0,0625;3;12;8;2;97;3;2;16;1
0,00129714;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;3,2375;0,195121951;25,1625;0;0,536585366;0,097560976;0,12195122;0,829268293;0;3,414634146;6;6;8;70;22;4;17;3
0,0451595;0,128805621;0,147540984;0,105386417;0,201405152;0,128805621;8,214875879;0,070257611;3,501820055;0,103044496;31,12378351;0,004683841;0,784543326;0,210772834;0,028103044;1,053864169;0,1264637;3,653395785;26;14;44;140;335;90;217;24
0,01561086;0,067567568;0,108108108;0,148648649;0,472972973;0,094594595;6,642045455;0;6,418181818;0,067567568;54,07253788;0;0,756756757;0,108108108;0,27027027;0,486486486;0,135135135;6,567567568;16;8;5;188;56;8;64;5
0,00139824;0,098039216;0,019607843;0,117647059;0,215686275;0,147058824;1,697140954;0,029411765;7,11702835;0,137254902;20,79661557;0,019607843;0,519607843;0,215686275;0,098039216;0,901960784;0;6,431372549;7;16;14;72;53;22;13;5
0,01542044;0,160493827;0,176954733;0,144032922;0,082304527;0,139917695;8,15734594;0,049382716;6,76796123;0,131687243;40,80322143;0,024691358;0,847736626;0,650205761;0,312757202;1,053497942;0,057613169;7,810699588;20;16;32;140;206;158;69;14
0,06524378;0,164215686;0,267156863;0,142156863;0,144607843;0,139705882;9,741015344;0,034313725;6,786663337;0,090686275;45,17267177;0,004901961;1,007352941;0,166666667;0,088235294;0,93627451;0,174019608;6,634803922;22;20;37;135;411;68;94;10
0,02330536;0,062937063;0,104895105;0,097902098;0,13986014;0,146853147;7,356792717;0,048951049;7,368717735;0,118881119;32,57303651;0;0,685314685;0,083916084;0,076923077;0,713286713;0,160839161;5,881118881;35;13;17;87;98;12;45;7
0,03271538;0;0,072;0,304;0,232;0,008;8,20271164;0;6,759663866;0,048;27,9375817;0;0,36;0,016;0;0,512;0,08;4,872;28;16;6;97;45;2;31;2
0,02139676;0,055172414;0,075862069;0,144827586;0,55862069;0,089655172;6,295650183;0,006896552;6,731746032;0,055172414;47,79206349;0;0,696551724;0,04137931;0,165517241;0,537931034;0,082758621;5,848275862;16;12;8;112;101;6;64;9
0,03136186;0,161290323;0,177419355;0,177419355;0,016129032;0,193548387;6,881389578;0,016129032;3,459047619;0,080645161;55,98857143;0;0,887096774;0,64516129;0,080645161;0,935483871;0,419354839;5,919354839;16;6;5;666;55;40;62;8
0,00139824;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;6,475;0,195121951;28,4;0;0,536585366;0,097560976;0,12195122;0,829268293;0;5,12195122;6;12;8;72;22;4;17;3
0,0329584;0,11588785;0,143925234;0,089719626;0,242990654;0,042990654;10,93050992;0,01682243;7,476310726;0,074766355;32,48008369;0,001869159;0,605607477;0,157009346;0,125233645;0,803738318;0,091588785;5,306542056;22;28;40;139;324;84;318;11
0,01551554;0,067567568;0,054054054;0,148648649;0,459459459;0,081081081;6,560227273;0;6,483333333;0,067567568;52,51041667;0;0,72972973;0,054054054;0,243243243;0,459459459;0,108108108;6,432432432;12;8;5;176;54;4;47;5
0,01561134;0,066666667;0,053333333;0,133333333;0,413333333;0,093333333;6,642045455;0;6,501515152;0,066666667;48,61496212;0;0,746666667;0,106666667;0,226666667;0,48;0,133333333;6,533333333;16;8;5;155;56;8;49;5
0,01523416;0,037735849;0;0,226415094;0,037735849;0,113207547;6,063470497;0;6,589285714;0,075471698;38,77232143;0;0,962264151;0,037735849;0,132075472;0,716981132;0,169811321;1,528301887;11;8;4;85;51;2;108;6
0,00654138;0,003262643;0,982055465;0;0,007340946;0,001631321;3,25;0,001631321;3,75;0,003262643;84,25;0;0,015497553;0,006525285;0,004893964;0,019575856;0,010603589;0,081566069;8;12;4;129;19;8;54;7
0,00292894;0,111111111;0;0;0;0;4,5;0;2,666666667;0,333333333;24,16666667;0;0,333333333;0,222222222;0;1,111111111;0,222222222;2,666666667;5;4;3;55;3;2;6;1
0,00226922;0,083333333;0;0;0;0,166666667;3,75;0,083333333;8;0,166666667;32,55555556;0;0,333333333;0,666666667;0,083333333;1,5;0,333333333;6,75;4;12;2;79;4;8;16;2
0,01523504;0,037735849;0;0,226415094;0,037735849;0,113207547;6,063470497;0;6,589285714;0,075471698;38,77232143;0;0,962264151;0,037735849;0,132075472;0,716981132;0,169811321;1,528301887;11;8;4;85;51;2;108;6
0,02351468;0,205357143;0,133928571;0,303571429;0,0625;0,0625;7,245465645;0,008928571;5,97036741;0,241071429;46,49698635;0;1,339285714;0,214285714;0,035714286;1,642857143;0,491071429;6,169642857;21;12;27;136;150;24;65;10
0,00139824;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;6,475;0,195121951;28,4;0;0,536585366;0,097560976;0,12195122;0,829268293;0;5,12195122;6;12;8;72;22;4;17;3
0,0241766;0,02970297;0,148514851;0,277227723;0,148514851;0,108910891;6,782239057;0,03960396;6,748148148;0,118811881;44,42253086;0;0,831683168;0,079207921;0,069306931;0,99009901;0,148514851;5,396039604;19;12;12;156;84;8;74;7
0,00130156;0,111111111;0,111111111;0,166666667;0;0,444444444;1,983333333;0;3,133333333;0,166666667;26,08333333;0;1,055555556;0,111111111;0,222222222;1,333333333;0;5,277777778;7;4;3;65;19;2;10;3
0,021591;0,154761905;0,047619048;0,095238095;0,041666667;0,107142857;6,654015106;0,041666667;6,61448161;0,095238095;34,16838395;0,017857143;0,928571429;0,142857143;0,125;1,166666667;0,202380952;7,458333333;25;20;16;96;156;24;98;12
0,00139824;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;3,2375;0,195121951;25,1625;0;0,536585366;0,097560976;0,12195122;0,829268293;0;3,414634146;6;6;8;70;22;4;17;3
0,02701158;0,243243243;0;0,351351351;0,09009009;0,099099099;7,753206325;0,009009009;5,933699634;0,288288288;43,99538055;0;1,612612613;0,234234234;0,027027027;1,81981982;0,621621622;6,369369369;21;12;32;143;179;26;70;10
0,01239654;0,180327869;0,163934426;0,114754098;0;0,245901639;6,399007937;0;6,296031746;0,147540984;32,64176587;0;0,967213115;0,163934426;0,016393443;1,016393443;0,245901639;6,295081967;12;8;9;72;59;10;25;5
0,00346714;0,166666667;0,166666667;0;0;0;5,027777778;0,055555556;5,555555556;0,111111111;22,75;0;0,5;0;0;0,777777778;0,111111111;4;9;8;2;60;9;0;11;1
0,00586268;0;0,066666667;0;0;0;5,5;0;5,333333333;0,266666667;22,44444444;0;0,533333333;0;0;1,2;0,266666667;3,866666667;9;8;4;38;8;0;7;1
0,01282432;0,127659574;0,255319149;0,063829787;0;0,106382979;6,971571906;0,021276596;2,966666667;0,14893617;31,24423077;0;0,85106383;0,170212766;0;1,063829787;0,127659574;3,553191489;13;6;7;75;40;8;44;5
0,0040575;0,2;0,15;0;0;0;6;0,05;7,2;0,1;39,6;0;0,9;0,5;0,15;0,7;0,6;4,5;14;8;2;101;18;10;34;8
0,04372714;0,117647059;0,011764706;0,069117647;0,285294118;0,039705882;11,24126773;0,011764706;7,31833747;0,061764706;30,62017193;0,001470588;0,55;0,120588235;0,101470588;0,694117647;0,069117647;5,458823529;27;28;42;139;374;82;292;9
0,00139824;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;6,475;0,195121951;28,4;0;0,536585366;0,097560976;0,12195122;0,829268293;0;5,12195122;6;12;8;72;22;4;17;3
0,001398;0,08;0,12;0,16;0;0,32;2,263492063;0,04;3,154166667;0,32;26,60208333;0;0,92;0,16;0,2;1,36;0;5,32;6;6;8;74;23;4;10;3
0,01236632;0,169230769;0,246153846;0,015384615;0;0,015384615;7,457520325;0,030769231;6,247619048;0,184615385;38,43650794;0;0,861538462;0,384615385;0,076923077;1,323076923;0,523076923;1,569230769;17;12;12;118;56;25;94;13
0,00129714;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;3,2375;0,195121951;25,1625;0;0,536585366;0,097560976;0,12195122;0,829268293;0;3,414634146;6;6;8;70;22;4;17;3
0,03021812;0,201550388;0,015503876;0,131782946;0,11627907;0,100775194;8,81779357;0,03875969;7,165891053;0,131782946;34,6665885;0,023255814;0,945736434;0,294573643;0,07751938;1,441860465;0,426356589;7,139534884;19;16;17;91;122;38;100;7
0,00129714;0,076923077;0,102564103;0,102564103;0,307692308;0,205128205;1,614583333;0,025641026;3,2375;0,205128205;25,1625;0;0,564102564;0,102564103;0,128205128;0,871794872;0;3,58974359;6;6;8;70;22;4;11;3
0,02338034;0,210526316;0,166666667;0,298245614;0,052631579;0,061403509;7,605378996;0,00877193;5,888886114;0,245614035;44,55911692;0;1,324561404;0,157894737;0;1,543859649;0,48245614;5,438596491;25;12;28;143;151;18;60;10
0,06309386;0,146666667;0,057777778;0,093333333;0,4;0,088888889;6,785302497;0,022222222;7,452028219;0,04;47,71364638;0,004444444;0,928888889;1,031111111;0,52;0,782222222;0,168888889;4,551111111;17;16;9;107;209;232;194;23
0,04228304;0,111275964;0,017804154;0,069732938;0,278931751;0,040059347;10,95847203;0,011869436;7,178552523;0,06231454;30,02037674;0,00148368;0,551928783;0,106824926;0,102373887;0,709198813;0,074183976;5,360534125;27;28;42;139;372;72;292;9
0,00139824;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;6,475;0,195121951;28,4;0;0,536585366;0,097560976;0,12195122;0,829268293;0;5,12195122;6;12;8;72;22;4;17;3
0,00829806;0;0;0;0;0;12;0;5,333333333;0,285714286;31,66666667;0;0,142857143;0;0;0,857142857;0;3,285714286;12;8;2;62;1;0;12;1
0,02488016;0,113636364;0,08677686;0,051652893;0,332644628;0,068181818;7,201627221;0,022727273;6,889917194;0,08677686;35,17234597;0,004132231;0,729338843;0,099173554;0,268595041;0,909090909;0,064049587;1,609504132;23;16;42;114;353;48;325;10
0,00682074;0,046511628;0,023255814;0;0;0,255813953;4,786666667;0,093023256;6,275555556;0,162790698;22,94222222;0;0,534883721;0,139534884;0;1,255813953;0,23255814;5,790697674;12;16;7;65;23;6;20;3
0,01988874;0,086956522;0,086956522;0,173913043;0,434782609;0,07826087;6,181012737;0,008695652;6,333333333;0,060869565;44,28611111;0;0,739130435;0,086956522;0,104347826;0,643478261;0,095652174;4,130434783;16;12;7;111;85;10;64;9
0,01738606;0,072916667;0,072916667;0,104166667;0,5625;0,0625;6,658809524;0,010416667;6,973650794;0,052083333;52,43873016;0;0,572916667;0,0625;0,208333333;0,541666667;0,104166667;6,239583333;14;12;5;153;55;6;41;6
0,0143427;0,177419355;0,209677419;0,064516129;0;0,064516129;7,197222222;0;5,711111111;0,161290323;29,32222222;0;0,806451613;0,161290323;0,048387097;0,935483871;0,14516129;5,080645161;12;8;10;72;50;10;24;5
0,02954596;0,383561644;0,123287671;0,547945205;0;0,054794521;5,454144265;0;3,04972805;0,109589041;39,252331;0;1,821917808;1,890410959;0;2,054794521;0,945205479;4,452054795;10;4;8;84;133;138;131;26
0,00129714;0,130434783;0;0,173913043;0;0,347826087;1,614583333;0,043478261;3,2375;0,347826087;25,1625;0;0,956521739;0,173913043;0,217391304;1,47826087;0;6,086956522;6;6;8;70;22;4;11;3
0,0044338;0,047619048;0,238095238;0,095238095;0;0;8,7;0;2,888888889;0,19047619;29,55555556;0;0,571428571;0;0;1,142857143;0,428571429;2,238095238;18;4;4;55;12;0;14;3
0,01488844;0,037037037;0,203703704;0,222222222;0,074074074;0,111111111;6,063470497;0;6,589285714;0,074074074;36,17410714;0;0,944444444;0,037037037;0,12962963;0,703703704;0,166666667;5,351851852;11;8;4;80;51;2;31;6
0,02142726;0,055172414;0,075862069;0,144827586;0,565517241;0,096551724;6,399221612;0,006896552;6,779365079;0,055172414;49,79960317;0;0,710344828;0,068965517;0,193103448;0,579310345;0,082758621;5,662068966;16;12;8;114;103;10;65;9
0,00550104;0;0,043478261;0;0,086956522;0,086956522;6,5;0,043478261;6,666666667;0,173913043;23,3452381;0;0,347826087;0,347826087;0,173913043;1,043478261;0;5,869565217;8;12;4;56;8;8;11;1
0,02139684;0,055172414;0,075862069;0,144827586;0,55862069;0,089655172;6,295650183;0,006896552;6,731746032;0,055172414;47,52420635;0;0,696551724;0,04137931;0,165517241;0,537931034;0,082758621;5,737931034;16;12;8;109;101;6;64;9
0,0081252;0,206896552;0,034482759;0,275862069;0;0,275862069;5,866666667;0,034482759;8,044444444;0,068965517;36,24444444;0;1,068965517;0,206896552;0,068965517;1,24137931;0,172413793;7,448275862;10;12;2;125;31;6;56;4
0,00139824;0,096774194;0,096774194;0,14516129;0,322580645;0,016129032;4,007575758;0,048387097;3,937777778;0,064516129;19,31777778;0;0,403225806;0,290322581;0,016129032;0,903225806;0,032258065;3,096774194;9;6;4;64;25;18;68;6
0,00139824;0,071428571;0,119047619;0,095238095;0,333333333;0,19047619;1,614583333;0,023809524;6,475;0,19047619;28,4;0;0,523809524;0,095238095;0,119047619;0,80952381;0;5;6;12;8;72;22;4;17;3
0,03003956;0,139830508;0,194915254;0,120762712;0,262711864;0,044491525;10,67792511;0,014830508;7,497133003;0,076271186;44,46364494;0,002118644;0,716101695;0,18220339;0,158898305;0,860169492;0,110169492;5,233050847;22;28;36;139;338;86;297;11
0,033044;0,379746835;0,113924051;0,746835443;0;0,050632911;6,120686275;0;6,412698413;0,101265823;39,91865079;0;1,974683544;2,303797468;0;2,379746835;1,113924051;7,215189873;14;8;8;133;156;182;178;43
0,00129714;0,115384615;0,115384615;0,153846154;0;0,307692308;1,614583333;0,038461538;6,475;0,307692308;28,19375;0;0,846153846;0,153846154;0,192307692;1,307692308;0;7,923076923;6;12;8;71;22;4;11;3
0,0039995;0;0,157894737;0,105263158;0;0,526315789;3,666666667;0,157894737;8,285714286;0,105263158;32,07142857;0;0,315789474;0,526315789;0;0,842105263;0;7,631578947;7;16;2;67;6;10;18;2
0,00820654;0,096153846;0,019230769;0,038461538;0;0,211538462;6,181269841;0,038461538;5,605974026;0,192307692;24,7874026;0;0,557692308;0,076923077;0;0,807692308;0,230769231;4,903846154;14;12;10;69;29;4;21;3
0,04485228;0,119645495;0,014771049;0,069423929;0,29098966;0,039881832;11,24341827;0,011816839;7,322638545;0,062038405;30,99457029;0,001477105;0,555391433;0,124076809;0,110782866;0,70310192;0,069423929;5,449039882;27;28;42;139;376;84;292;9
0,00139824;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;6,475;0,195121951;28,4;0;0,536585366;0,097560976;0,12195122;0,829268293;0;5,12195122;6;12;8;72;22;4;17;3
0,01909284;0,109375;0,140625;0,234375;0;0,203125;6,270538985;0;6,547845805;0,109375;40,77324263;0;1,453125;0,09375;0,203125;1;0,15625;8,65625;16;8;7;101;93;6;34;9
0,0032531;0,1;0;0;0;0;1,833333333;0;4,888888889;0,5;42,55555556;0;0,4;1;0,2;2,8;0,5;6,6;7;8;5;92;4;10;19;2
0,00223968;0,1;0,3;0;0;0;3;0;3;0,1;23;0;0,2;0;0;0,6;0;2,1;3;4;1;58;2;0;6;2
0,00820654;0,1;0;0,04;0;0,22;6,181269841;0,04;5,605974026;0,2;24,7874026;0;0,58;0,08;0;0,84;0,24;5,1;14;12;10;69;29;4;21;3
0,00643076;0,096774194;0;0;0;0,096774194;7,558333333;0;5,614285714;0,161290323;25,19464286;0,032258065;0,483870968;0,064516129;0,064516129;0,838709677;0,161290323;4,709677419;18;12;5;65;15;2;17;3
0,00447604;0,069767442;0,093023256;0;0,209302326;0;5;0,023255814;1;0,046511628;32,125;0;0,348837209;0,139534884;0,11627907;0,279069767;0,23255814;3,395348837;8;8;2;88;15;6;54;7
0,016758;0,056910569;0,552845528;0,089430894;0,081300813;0,056910569;6,42718254;0,008130081;6,402886003;0,06504065;46,21789322;0;0,471544715;0,048780488;0,081300813;0,390243902;0,06504065;4,097560976;11;12;8;101;58;6;29;6
0,00934404;0,088;0,088;0;0,2;0,112;6,939393939;0,08;7,602105263;0,064;33,80736842;0,008;0,4;0,176;0,096;0,656;0,184;6,168;17;20;8;87;50;22;154;8
0,00212862;0;0;0;0;0;4;0;5,333333333;0,142857143;40,66666667;0;0,142857143;0,285714286;0;1,142857143;0,285714286;2,714285714;4;8;1;83;1;2;7;1
0,02314926;0,053691275;0,073825503;0,154362416;0,55033557;0,087248322;6,533150183;0,006711409;6,796031746;0,053691275;46,22420635;0;0,711409396;0,026845638;0,174496644;0,536912752;0,080536913;5,55033557;16;12;8;110;106;4;64;9
0,01496308;0,010050251;0,085427136;0,055276382;0,668341709;0,030150754;7,540224786;0;5,957369615;0,050251256;36,68707483;0;0,271356784;0;0,025125628;0,261306533;0,040201005;1,462311558;12;8;10;93;54;0;27;6
0,0056685;0,083333333;0;0,083333333;0;0,166666667;4,5;0;6,4;0,083333333;32;0;0,666666667;0,166666667;0;0,833333333;0,25;3,5;11;8;1;42;8;2;17;3
0,02328666;0,114967462;0,093275488;0,052060738;0,334056399;0,060737527;6,595912935;0,021691974;6,75607104;0,091106291;35,06734597;0,004338395;0,737527115;0,09978308;0,273318872;0,937093275;0,05856833;1,553145336;23;16;42;114;340;46;325;10
0,00539502;0,083333333;0,25;0;0;0,166666667;11,4;0,083333333;7,2;0,083333333;34;0;0,416666667;0;0;0,833333333;0;3,833333333;14;12;1;62;5;0;15;2
0,01498502;0,074074074;0;0,037037037;0;0,111111111;8,130246914;0,018518519;5,759259259;0,203703704;33,64351852;0;0,611111111;0,037037037;0;1,333333333;0,222222222;5,055555556;17;12;11;80;33;2;19;3
0,01556142;0,051948052;0,012987013;0,142857143;0;0,155844156;6,616258528;0,025974026;7,445138889;0,12987013;34,57291667;0;0,896103896;0,077922078;0,090909091;0,831168831;0,116883117;7,402597403;12;13;10;96;69;6;26;8
0,0013018;0,130434783;0,130434783;0,173913043;0;0,347826087;1,614583333;0;6,2;0,347826087;30,7375;0;0,956521739;0,086956522;0,217391304;1,304347826;0;7,695652174;6;8;8;75;22;2;12;3
0,01586794;0,253164557;0,037974684;0;0;0,075949367;5,935185185;0,063291139;7,711111111;0,075949367;31,02638889;0,025316456;1,063291139;0,506329114;0,341772152;0,860759494;0,518987342;4,075949367;17;16;6;117;84;40;107;19
0,0262148;0,214285714;0,160714286;0,232142857;0,214285714;0,035714286;7,22962963;0,017857143;6,962962963;0,071428571;55,7962963;0;0,857142857;0,142857143;0,089285714;0,642857143;0,232142857;8,089285714;17;8;4;148;48;8;68;6
0,0105566;0,024390244;0,146341463;0,268292683;0;0,195121951;6,261363636;0,048780488;6,946666667;0,170731707;41,83111111;0;1,195121951;0,097560976;0,12195122;1,170731707;0,170731707;7,829268293;8;12;7;95;49;4;29;7
0,00450772;0;0,216216216;0,135135135;0,513513514;0;0;0;4;0,243243243;81;0;0;0;0;0,972972973;0;1,945945946;0;4;9;96;0;0;11;0
0,0254901;0,083333333;0,138888889;0,111111111;0,277777778;0;8,347222222;0;3,20952381;0,055555556;26,23571429;0;0,638888889;0,055555556;0;0,833333333;0,055555556;2,277777778;15;4;2;87;23;2;22;4
0,00129714;0;0,153846154;0,846153846;0;0;4,883333333;0;2,666666667;0,230769231;42,88888889;0;1;0;0;1,846153846;0,230769231;4,153846154;7;4;3;92;13;0;14;1
0,00748624;0;0,125;0,125;0,375;0;5,5;0;3,333333333;0,0625;21;0;0,25;0;0;0,375;0;1,75;6;4;1;79;4;0;10;1
0,00589046;0,090909091;0,090909091;0;0,363636364;0;9;0;3;0,090909091;40,75;0;0,454545455;0;0;0,727272727;0,090909091;1,818181818;12;4;1;69;5;0;17;1
0,03694402;0,022222222;0,222222222;0,2;0,111111111;0,111111111;7,091269841;0,066666667;6,933333333;0,088888889;39,59583333;0;0,644444444;0,044444444;0;1,111111111;0,088888889;5,222222222;12;12;4;105;29;2;49;3
0,01868308;0,123287671;0,123287671;0,191780822;0,383561644;0,068493151;6,517965587;0,01369863;3,333333333;0,082191781;42,28;0;1,02739726;0,054794521;0;0,849315068;0,260273973;2,753424658;16;6;6;92;75;4;44;7
0,00129714;0,107142857;0,107142857;0,142857143;0,071428571;0,285714286;1,614583333;0,035714286;3,2375;0,285714286;25,1625;0;0,785714286;0,142857143;0,178571429;1,214285714;0;5;6;6;8;70;22;4;17;3
0,00549004;0,096774194;0,161290323;0,096774194;0,35483871;0,064516129;6,25;0;3,083333333;0,096774194;37,20833333;0;0,709677419;0,064516129;0;0,774193548;0,193548387;2,064516129;8;4;3;76;22;2;34;5
0,0053618;0;0,115384615;0;0,5;0,076923077;3,666666667;0;2,444444444;0,153846154;21,77777778;0;0,230769231;0,076923077;0;0,692307692;0,115384615;1,230769231;9;4;4;46;6;2;9;1
0,00428236;0,083333333;0,25;0,027777778;0,305555556;0,055555556;5,583333333;0;2,955555556;0,055555556;22,74444444;0;0,388888889;0,055555556;0;0,555555556;0,055555556;1,527777778;20;4;2;65;14;2;20;3
0,00704596;0,076923077;0,153846154;0,076923077;0,307692308;0;5,833333333;0;3;0,076923077;37;0;0,461538462;0;0;0,615384615;0,153846154;1,615384615;9;4;1;62;6;0;15;2
0,02101234;0,103092784;0,092783505;0,103092784;0,030927835;0;7,681216931;0;5,725925926;0,24742268;39,36111111;0;0,804123711;0,020618557;0,030927835;0,927835052;0,051546392;5,453608247;17;16;24;100;78;2;17;3
0,00438132;0,210526316;0,105263158;0,157894737;0;0,105263158;4,944444444;0;6,333333333;0,052631579;24,58333333;0;0,684210526;0;0;0,526315789;0,052631579;4,578947368;9;8;1;81;13;0;11;1
